Index,label,integer_1,integer_2,integer_3,integer_4,integer_5,integer_6,integer_7,integer_8,integer_9,integer_10,integer_11,integer_12,integer_13,categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,categorical_13,categorical_14,categorical_15,categorical_16,categorical_17,categorical_18,categorical_19,categorical_20,categorical_21,categorical_22,categorical_23,categorical_24,categorical_25,categorical_26
282616,0,,3,11.0,4.0,189640.0,,0.0,6,7.0,,0.0,0.0,4.0,68fd1e64,2c8c5f5d,910ade79,953f038f,25c83c98,fbad5c96,fdd66c0a,5b392875,7cc72ec2,e6003298,e9561d8b,8ace78d0,1cc9ac51,07d13a8f,4962a9e7,5efa8d38,27c07bd6,f5f4ae5b,,,60cc6d6c,,55dd3565,9d8f9768,,
282673,0,,-1,2.0,1.0,2015.0,1.0,8.0,1.0,1.0,,5.0,0.0,1.0,05db9164,73a46ff0,,,25c83c98,6f6d9be8,40045b28,0b153874,a73ee510,3b08e48b,dbfc0eae,,0463405f,b28479f6,4f648a87,,e5ba7672,da507f45,21ddcdc9,b1252a9d,,,32c7478e,,ea9a246c,a3ed25bb
282688,0,,118,6.0,,6838,,,24,,,,,,05db9164,421b43cd,3840c79e,8c131b96,25c83c98,fbad5c96,17c22666,5b392875,a73ee510,534fc986,feb49a68,c85668f4,8978af5c,b28479f6,2d0bb053,be31b1f8,e5ba7672,2804effd,,,b9f3a80d,c9d4222a,32c7478e,d9556584,,
282705,0,,331,0.0,1.0,5011.0,4.0,4,1,18,,3,,1.0,8cf07265,78ccd99e,54775bd4,addc8609,25c83c98,,db4141e4,1f89b562,a73ee510,cc291550,15d51e52,adecca7b,b91cf382,051219e6,9917ad07,a50e32b1,e5ba7672,e7e991cb,f51eccb3,a458ea53,eb65d0e5,,32c7478e,46e0c724,e8b83407,75bab1b7
282713,0,2.0,0,12.0,1.0,99,81.0,46,44,141,1.0,7,,1.0,05db9164,38d50e09,52ffbd0c,41afcc19,25c83c98,fe6b92e5,995f0864,37e4aa92,a73ee510,8f591ebb,8f578f1e,c665cd2b,2e248b5b,b28479f6,4be6e448,74f15ec4,e5ba7672,19fec6cc,21ddcdc9,a458ea53,13530739,ad3062eb,423fab69,9d58d744,001f3601,c27f155b
282727,0,,1,1.0,,6328.0,,0.0,2,12.0,,0.0,,,05db9164,207b2d81,3c5f3c81,660dd111,25c83c98,,2e8a689b,0b153874,a73ee510,efea433b,e51ddf94,57676afe,3516f6e6,07d13a8f,0c67c4ca,1397bef2,e5ba7672,395856b0,21ddcdc9,a458ea53,12ad5e03,,32c7478e,944ed2e9,001f3601,745d684d
282729,0,,-1,,,1242,86.0,1,0,17,,0,,,439a44a4,1cfdf714,6669e1d9,862b3635,25c83c98,fe6b92e5,90a2c015,0b153874,a73ee510,d8babd50,0f736a0c,08ffde09,3af886ff,0601d3b5,f107d273,4273212a,e5ba7672,e88ffc9d,34a10404,b1252a9d,fd4f4b69,c9d4222a,423fab69,d405fd00,cb079c2d,8b0a9888
282739,0,2.0,0,2.0,3.0,855,19.0,8,8,8,1.0,2,,3.0,05db9164,ae46a29d,1efdc1c2,f922efad,25c83c98,,a2152621,0b153874,a73ee510,83d5c7e8,cebf7e5e,26ffc51b,d3b3cfc1,1adce6ef,c94a9d2c,01adbab4,e5ba7672,ab194a92,,,21c9516a,,32c7478e,b34f3128,,
282740,1,5.0,79,8.0,17.0,7,7.0,38,21,615,2.0,10,0.0,7.0,68fd1e64,08d6d899,33f1d084,6fad4c40,384874ce,13718bbd,08b48f3f,0b153874,a73ee510,3b08e48b,ab60c4de,90813faa,c2e887fc,b28479f6,bffbd637,85d9cfbf,27c07bd6,bbf70d82,,,82d51b48,,3a171ecb,eb8b03b7,,
282751,0,0.0,196,5.0,5.0,7094,153.0,4.0,2,448.0,0.0,2.0,0.0,5.0,f473b8dc,58e67aaf,5c95e9fe,44a286f3,4cf72387,fe6b92e5,e3b8f237,5b392875,a73ee510,bd08de2f,1aa6cf31,98ad35ff,3b03d76e,1adce6ef,d002b6d9,5d9d667f,3486227d,c21c3e4c,9890ba64,b1252a9d,1ef4c0af,,32c7478e,82e63e38,9b3e8820,b2c6ccf5
282752,1,3.0,1,13.0,4.0,17,2.0,10,4,12,1.0,4,,2.0,05db9164,1cfdf714,77bca4b7,720942f7,25c83c98,7e0ccccf,90a2c015,0b153874,a73ee510,9c3addf8,0f736a0c,4ef40093,3af886ff,51219000000.0,af56328b,fedc39d3,e5ba7672,e88ffc9d,2d6b8eb8,a458ea53,0973b588,,423fab69,e73f7ee4,cb079c2d,2ac82cf9
282753,1,13.0,349,,1.0,1229,2.0,85,2,2,0.0,5,,1.0,05db9164,e3ce8d54,249555ad,a63f2c9f,25c83c98,3bf701e7,7195046d,985e3fcb,a73ee510,c102eaa2,4d8549da,7add7da8,51b97b8f,d2dfe871,4b0401e8,33ab24ab,8efede7f,d9942b4c,,,382c37fc,,3a171ecb,e47759f6,,
282812,0,7.0,-1,,0.0,21.0,0.0,7.0,5,5.0,3.0,3.0,0.0,0.0,8cf07265,fc67db1d,af9b494e,d3c8a2de,25c83c98,,2f6a74d9,0b153874,a73ee510,56cf44ba,7e2c5c15,1c607ea7,91a1b611,64c94865,53175e74,bde8eb6f,e5ba7672,e24773fa,,,da28beaf,,32c7478e,be673bbf,,
282841,0,,0,1.0,,17125,,0.0,2,43.0,,0.0,,,05db9164,58e67aaf,9e1fa32f,8253393b,25c83c98,7e0ccccf,9b7f373a,5b392875,a73ee510,3b08e48b,ec2b795a,4ca3a512,a5975b1d,07d13a8f,10935a85,14162186,776ce399,c21c3e4c,21ddcdc9,a458ea53,f2be43ac,ad3062eb,c7dc6720,a6ef0df0,9b3e8820,b1794f41
282843,0,2.0,-1,,,747,5.0,2,7,7,2.0,2,,,68fd1e64,a796837e,af48fb08,e3cc371a,4cf72387,7e0ccccf,a1bd68f9,5b392875,a73ee510,3b08e48b,8f7b26d4,c78e8461,96fa211f,07d13a8f,47a431f5,c4de5bba,07c540c4,f1a8f10f,,,7a593b43,,3a171ecb,8fc66e78,,
282944,1,0.0,-1,,,3716.0,38.0,1.0,3,13.0,0.0,1.0,,,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,,cc5ed2f1,5b392875,a73ee510,3b08e48b,facf05cc,21a23bfe,9f16a973,b28479f6,91f74a64,587267a3,776ce399,a78bd508,21ddcdc9,a458ea53,c2a93b37,,32c7478e,1793a828,e8b83407,2fede552
282945,1,,-1,2.0,4.0,125415,,0,9,11,,0,,4.0,5a9ed9b0,c66fca21,6ad0e4c2,f35c2c56,4cf72387,fbad5c96,a788607f,5b392875,7cc72ec2,a21d9eab,8f2a5d32,495f08eb,098e937e,07d13a8f,e25cc91e,98f30573,e5ba7672,1304f63b,21ddcdc9,a458ea53,a9141791,c9d4222a,c7dc6720,a0a1b23a,010f6491,4f9b1ac9
282968,0,,-1,,,5093,12.0,1.0,0,12.0,,1.0,,,05db9164,403ea497,2cbec47f,3e2bfbda,384874ce,7e0ccccf,547c7f2c,5b392875,a73ee510,3b08e48b,cdeb6d98,21a23bfe,2c6b3cbd,b28479f6,91f74a64,587267a3,1e88c74f,a78bd508,21ddcdc9,5840adea,c2a93b37,,32c7478e,1793a828,e8b83407,2fede552
282971,0,,-1,,,15523,7.0,22,6,53,,2,,,68fd1e64,d4bd9877,bd840d0f,f5a1d625,4cf72387,7e0ccccf,15ebc248,0b153874,a73ee510,db46288b,8fa5dd63,8066b103,70728bf9,d2dfe871,356fa1ec,c41d1835,27c07bd6,5a87d8e9,,,52252402,ad3062eb,3a171ecb,65d7d87d,,
282973,1,2.0,1324,,4.0,537,27.0,2,7,7,1.0,1,,4.0,8cf07265,b26462db,0a83c6af,8ae9faaf,25c83c98,fe6b92e5,dc7659bd,0b153874,a73ee510,299aecf1,e51ddf94,39c0b4ea,3516f6e6,cfef1c29,3c96d3ef,8fef7c31,e5ba7672,195c811d,,,16741b68,,3a171ecb,340d03c3,,
283049,0,,0,18.0,14.0,4.0,218.0,8.0,15,210.0,,2.0,0.0,14.0,05db9164,3ab4d7f5,109ddc69,73ad28a8,25c83c98,,5df71803,0b153874,a73ee510,a8ebcfec,a9b84bd5,d72a8b65,cdc2ccda,dcd762ee,9b8c4db5,4b6488bc,3486227d,b76fb0de,21ddcdc9,b1252a9d,6f393b20,,bcdee96c,65e74c52,c9f3bea7,85da93d1
283051,0,4.0,7,2.0,4.0,11,4.0,4,7,8,2.0,2,,4.0,68fd1e64,b26462db,3b3bf2a2,06b1cf6e,4cf72387,6f6d9be8,83b5d68f,0b153874,a73ee510,b35ff898,086ac2d2,ac5ccef6,41a6ae00,b28479f6,c279efa6,25b075e4,d4bb7bd8,35ee3e9e,,,0057ee52,,32c7478e,0ff91809,,
283123,0,,61,4.0,,34276.0,41.0,4.0,0,26.0,,1.0,,,87552397,1cfdf714,4e5574eb,fd68bfbd,25c83c98,,4be7ed03,0b153874,a73ee510,82932781,838d6a6a,c3d8c427,c91ba988,1adce6ef,f3002fbd,1250278e,e5ba7672,e88ffc9d,647e63d4,b1252a9d,2c4af3ec,ad3062eb,bcdee96c,9523d4fe,cb079c2d,13dde9bc
283153,0,,9,2.0,9.0,42533.0,,0.0,14,9.0,,0.0,0.0,9.0,5a9ed9b0,a796837e,42db3232,e3cc371a,4cf72387,fe6b92e5,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,c9669737,3516f6e6,cfef1c29,98eddd86,c4de5bba,3486227d,e90118d1,,,288eaded,,3a171ecb,8fc66e78,,
283169,0,,1,22.0,,770052,,0,2,2,,0,,,17f69355,38d50e09,74e1a23a,9a6888fb,25c83c98,7e0ccccf,4b3c7cfe,0b153874,7cc72ec2,d4a82fb9,8b94178b,fb8fab62,025225f2,b28479f6,7501d6be,c6b1e1b2,d4bb7bd8,f855e3f0,21ddcdc9,b1252a9d,99c09e97,c9d4222a,32c7478e,335a6a1e,001f3601,aa5f0a15
283237,1,,10,3.0,0.0,14,,0.0,0,0.0,,0.0,,0.0,05db9164,38a947a1,3dbda503,dbb70e75,25c83c98,fbad5c96,b097f76f,0b153874,a73ee510,5efb9388,cb755bc4,91aa0d72,3df169e6,07d13a8f,75b12e6a,2fdb54bc,1e88c74f,c08a0c90,,,0218f435,,3a171ecb,039ef9e5,,
283271,1,,2,4.0,3.0,2080.0,,0.0,4,6.0,,0.0,,3.0,5bfa8ab5,38a947a1,d069c294,f2d3e97a,4cf72387,7e0ccccf,e0e691db,0b153874,a73ee510,5769e63a,bc786d15,e5b10aaa,e7c6a03d,1adce6ef,42c12f82,e97a1d31,1e88c74f,14bb3dcd,,,6f495fa6,,423fab69,052e29ff,,
283286,0,0.0,4,13.0,1.0,2612.0,364.0,85.0,7,532.0,0.0,10.0,,1.0,68fd1e64,4f25e98b,67212b6a,00bed72f,25c83c98,7e0ccccf,5d2bb5c5,37e4aa92,a73ee510,eac351da,482eeb5e,e2a965be,df69ace5,64c94865,40e29d2a,841e145b,e5ba7672,7ef5affa,4f5aee1b,b1252a9d,912b264e,,55dd3565,3fdb382b,001f3601,a39e1586
283289,0,1.0,0,9.0,5.0,313,12.0,1,28,7,1.0,1,,5.0,5a9ed9b0,207b2d81,3c5f3c81,660dd111,2c6b8ded,fbad5c96,0c41b6a1,51d76abe,a73ee510,0c70a731,4ba74619,57676afe,879fa878,64c94865,11b2ae92,1397bef2,e5ba7672,395856b0,21ddcdc9,a458ea53,12ad5e03,c9d4222a,423fab69,944ed2e9,001f3601,6f451ccf
283298,1,0.0,0,2.0,,2257,27.0,10,0,1,0.0,1,,,05db9164,f6f4fe4b,461c388f,ea6dc905,25c83c98,,51ecf77f,51d76abe,a73ee510,da37bfee,e2274ca7,0ea5a305,d7ccce7c,b28479f6,df360709,6e30951d,e5ba7672,c587eafc,,,a1ff4584,,32c7478e,30b71e2c,,
283306,0,,-1,,,11095,,0,0,31,,0,,,ae82ea21,38a947a1,840eeb3a,f7263320,384874ce,7e0ccccf,2ff0088e,0b153874,a73ee510,3b08e48b,668d693c,317bfd7d,37880c21,07d13a8f,d4a5a2be,1689e4de,776ce399,5d961bca,,,dc55d6df,,423fab69,aa0115d2,,
283364,1,0.0,1,2.0,2.0,2632.0,3.0,3.0,3,3.0,0.0,1.0,,2.0,5a9ed9b0,5b7b33dc,d88496ea,66ca6f9c,25c83c98,fe6b92e5,9b7f373a,0b153874,a73ee510,298db3d8,ec2b795a,a8ab776a,a5975b1d,64c94865,5a9e81d6,949b03ad,07c540c4,3cbc29b4,,,95f07388,,423fab69,a9a2ac1a,,
283365,0,,0,20.0,,18694,49.0,37,6,65,,3,,,8cf07265,78ccd99e,fe086316,ac9827fe,25c83c98,7e0ccccf,a1eeac3d,5b392875,a73ee510,5f49e872,2e9d5aa6,8375e8b5,0a9ac04c,1adce6ef,b00d57a8,c1739db2,e5ba7672,e7e991cb,efd98782,a458ea53,5419619c,,423fab69,3fdb382b,e8b83407,49d68486
283368,0,0.0,1,44.0,1.0,3579,613.0,1,3,104,0.0,1,,1.0,68fd1e64,6496eea0,f33f33a5,f922efad,7741d8c1,fbad5c96,441a5319,062b5529,a73ee510,000e2f4b,8a79d845,d218be9c,8205703d,1adce6ef,6074d864,3a753b84,d4bb7bd8,fba30a05,21ddcdc9,5840adea,360aedef,c9d4222a,423fab69,b34f3128,ea9a246c,ef472e96
283402,1,2.0,13,14.0,5.0,4.0,5.0,14.0,34,185.0,1.0,6.0,0.0,4.0,8cf07265,b56822db,7da86e4b,b733e495,25c83c98,,c6d8ea00,0b153874,a73ee510,3b08e48b,bfacd3e5,ed397d6b,596a2dcd,b28479f6,a9d1ba1a,056d8866,e5ba7672,38dce391,21ddcdc9,b1252a9d,deaf6b52,,32c7478e,d9556584,001f3601,6c27a535
283405,0,,90,2.0,2.0,6871,336.0,0,6,277,,0,,2.0,05db9164,1612be27,69974267,98bba26f,25c83c98,7e0ccccf,7415122a,5b392875,a73ee510,f9065d00,98579192,43320f76,779f824b,1adce6ef,59184f4e,768964c8,e5ba7672,ce500fd8,21ddcdc9,5840adea,ece22083,,423fab69,798b43db,cb079c2d,aa5f0a15
283417,0,0.0,12,,2.0,2.0,41.0,4.0,3,29.0,0.0,1.0,0.0,2.0,5a9ed9b0,a796837e,42db3232,e3cc371a,25c83c98,fe6b92e5,dda1fed2,0b153874,a73ee510,547c0ffe,7f8ffe57,c9669737,46f42a63,cfef1c29,f0bf9094,c4de5bba,e5ba7672,1cdbd1c5,,,288eaded,c9d4222a,3a171ecb,8fc66e78,,
283463,0,,4,4.0,4.0,29375,,0.0,4,5.0,,0.0,0.0,4.0,05db9164,421b43cd,e33fa65e,29998ed1,25c83c98,fe6b92e5,dc7659bd,5b392875,a73ee510,a9043efc,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
283474,0,,-1,,,6318,7.0,12,1,27,,7,,,05db9164,8ab240be,015533ea,d8c26ba7,43b19349,6f6d9be8,22b76649,5b392875,a73ee510,461a7e93,2df02cf1,e6db1289,03232503,051219e6,058a5f1a,a936df65,e5ba7672,ca533012,21ddcdc9,5840adea,d83bfb6d,8ec974f4,32c7478e,3871e238,445bbe3b,f3e81073
283481,1,0.0,19,14.0,3.0,1157,15.0,13,8,45,0.0,5,,3.0,05db9164,1cfdf714,eb29354e,dfe0c979,384874ce,fbad5c96,0df4df10,0b153874,a73ee510,973598ed,4d8549da,6706ce51,51b97b8f,b28479f6,d345b1a0,72bb3f2c,e5ba7672,e88ffc9d,2e7e0472,b1252a9d,547c058f,c0061c6d,bcdee96c,ed209d56,cb079c2d,ec6b0e7a
283504,0,,-1,2.0,1.0,1519,126.0,13.0,1,244.0,,3.0,0.0,1.0,68fd1e64,86d4fccc,b009d929,c7043c4b,25c83c98,13718bbd,72334595,0b153874,a73ee510,03e48276,c1ee56d0,3563ab62,ebd756bd,8ceecbc8,dcf17d68,b688c8cc,e5ba7672,be645006,21ddcdc9,5840adea,2754aaf1,,32c7478e,3b183c5c,001f3601,7257f019
283525,0,,0,4.0,5.0,636,,0.0,13,7.0,,0.0,,5.0,05db9164,8db5bc37,c4fef216,e24c0d55,43b19349,7e0ccccf,5326a2ff,37e4aa92,a73ee510,3b08e48b,1f2b0c32,ecb1c16e,9e571700,b28479f6,fe54d1df,315c0098,776ce399,e7c97dee,,,425de681,ad3062eb,be7c41b4,86e06009,,
283591,0,0.0,206,,,16012,226.0,3.0,2,84.0,0.0,3.0,,,5a9ed9b0,023a27f8,03c15597,3904e043,25c83c98,7e0ccccf,b54c1364,0b153874,a73ee510,3b08e48b,1adb40b6,d4dbce44,cc241569,1adce6ef,4f4c925e,e04d9bb6,07c540c4,b35911c7,,,5f24ddc8,,32c7478e,b0253af9,,
283603,1,0.0,18,5.0,5.0,1988,21.0,35.0,18,158.0,0.0,3.0,1.0,5.0,68fd1e64,38a947a1,8962afa9,28625509,25c83c98,6f6d9be8,8963c187,0b153874,a73ee510,010e2c68,c1ee56d0,662d25fe,ebd756bd,07d13a8f,231bbd2f,2dd4e74f,3486227d,e138f81d,,,c5cea7f6,,32c7478e,38255568,,
283639,0,,0,2.0,,22479.0,45.0,1.0,0,19.0,,1.0,,,05db9164,207b2d81,8a48553d,1e10bd9f,30903e74,fbad5c96,301e3e06,0b153874,7cc72ec2,d023b3d2,df29f7bb,6803e296,67b031b4,07d13a8f,0c67c4ca,ff48ade9,3486227d,395856b0,21ddcdc9,a458ea53,c3d093fb,,32c7478e,84a27184,001f3601,60228615
283683,1,4.0,165,,,400,0.0,4.0,10,0.0,1.0,1.0,,,5bfa8ab5,38a947a1,a285b185,496a28d9,25c83c98,13718bbd,e38a9e1d,0b153874,a73ee510,4debc04c,2b2bf391,f5b1b647,469f32d5,07d13a8f,fa8270f4,86cf30ad,e5ba7672,69a65434,,,156fabc2,,3a171ecb,7a8e7ed6,,
283699,0,0.0,1,5.0,,2772,31.0,1,25,56,0.0,1,,,05db9164,1cfdf714,8134db0d,f3074fc9,4cf72387,fe6b92e5,fa19d92a,5b392875,a73ee510,d5b0cca2,1054ae5c,2257f969,d7ce3abd,b28479f6,d345b1a0,8d9bf90e,07c540c4,e88ffc9d,5d097c5a,a458ea53,bf574d7c,ad3062eb,bcdee96c,a6270e04,cb079c2d,6c5098ca
283709,0,,539,1.0,,48502,118.0,0,3,78,,0,,,05db9164,1612be27,78a62ae6,0d0471a8,25c83c98,7e0ccccf,6f441cf5,0b153874,7cc72ec2,31990058,1054ae5c,98eb92dc,d7ce3abd,b28479f6,a7541387,92a5822f,d4bb7bd8,ce500fd8,21ddcdc9,5840adea,3288603f,,3a171ecb,7d5cc1be,cb079c2d,56be3401
283744,0,0.0,46,3.0,5.0,2,56.0,6.0,27,153.0,0.0,4.0,,1.0,5a9ed9b0,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,7dab17c2,0b153874,a73ee510,ed738bae,636405ac,e0d76380,31b42deb,07d13a8f,2e7bc615,1203a270,e5ba7672,7b49e3d2,,,73d06dde,,3a171ecb,aee52b6f,,
283798,0,1.0,3,2.0,5.0,853,28.0,3,18,11,1.0,2,,5.0,39af2607,d833535f,a7fddc15,d16679b9,25c83c98,fbad5c96,a86d9649,37e4aa92,a73ee510,42635bfd,aadb87b9,f04ff30b,e9332a03,cfef1c29,d3dd56d3,c479e18a,d4bb7bd8,7b49e3d2,,,56ec2200,ad3062eb,55dd3565,aee52b6f,,
283843,0,,1331,1.0,2.0,2921.0,2.0,1.0,2,2.0,,1.0,,2.0,5a9ed9b0,38d50e09,c86b2d8d,657dc3b9,5a3e1872,,7dd1b6fa,5b392875,a73ee510,efea433b,69d26514,1ca7a526,5747a0b1,b28479f6,06373944,ba46c3a1,d4bb7bd8,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
283855,1,10.0,129,2.0,1.0,1203,42.0,14,49,200,0.0,3,,1.0,05db9164,6e638bbc,77b96efa,5bc95bbb,25c83c98,fe6b92e5,84c427f0,0b153874,a73ee510,ade872d5,41b3f655,ec8dca4c,ce5114a2,051219e6,3d5d2969,4563039f,e5ba7672,3cb7e3f0,21ddcdc9,a458ea53,5053994d,,32c7478e,4b73039b,445bbe3b,d90c05da
283857,0,1.0,0,4.0,10.0,102,20.0,1,4,20,1.0,1,,20.0,05db9164,91381efc,10a5916a,df26c2c0,25c83c98,7e0ccccf,2773eaab,0b153874,a73ee510,4bacb9d1,06474f17,3a27fddf,2ec4b007,1adce6ef,a0602981,c59d518b,d4bb7bd8,38b82d9f,21ddcdc9,b1252a9d,6515c490,,3a171ecb,75aae369,e8b83407,77efdd7e
283861,0,7.0,32,1.0,9.0,665,22.0,7,20,20,1.0,1,0.0,9.0,05db9164,38a947a1,55a2a6b1,c0d96a67,25c83c98,7e0ccccf,4b0cab49,0b153874,a73ee510,8567b763,6685ea28,f3be137d,7edc047a,1adce6ef,6bdcea99,ac20c297,e5ba7672,e12da5c8,,,e7f43ad4,,55dd3565,874db5d2,,
283874,0,12.0,1,18.0,3.0,1296.0,4.0,19,7,7,0.0,2,1.0,3.0,68fd1e64,1cfdf714,6e87812f,37ee81c8,25c83c98,7e0ccccf,b8a6d129,1f89b562,a73ee510,6c47047a,2c3edb8b,648e8afb,03d0ba0e,b28479f6,d345b1a0,9c2a4f39,e5ba7672,e88ffc9d,2808950c,a458ea53,6fb43999,,3a171ecb,adce9792,cb079c2d,3cd4d393
283899,0,,6,8.0,1.0,47306.0,,0.0,1,1.0,,0.0,,1.0,05db9164,207b2d81,e48e5552,9ddc492e,25c83c98,,28f6409f,0b153874,7cc72ec2,ea360654,e973bfd7,e5e1ca92,439cd4cc,b28479f6,3c767806,29fd6b7b,e5ba7672,395856b0,21ddcdc9,b1252a9d,e5191f27,,bcdee96c,c23c2e19,001f3601,8aaf36cd
283902,0,,1,,,8457,99.0,1,0,94,,1,0.0,,05db9164,8dbd550a,,,25c83c98,,bab49c91,5b392875,a73ee510,1d041004,5f0f014d,,f849e1ee,07d13a8f,d30dcf14,,d4bb7bd8,7cf65c5f,,,,,32c7478e,,,
283909,1,,12,19.0,18.0,41496,275.0,0,30,174,,0,0.0,18.0,5a9ed9b0,421b43cd,4ba6a671,29998ed1,25c83c98,fe6b92e5,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,6aaba33c,3516f6e6,b28479f6,e1ac77f7,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
283943,0,,0,1.0,15.0,1416.0,,0,15,26,,0,,15.0,68fd1e64,b961056b,d1b59691,8eb681c0,25c83c98,fbad5c96,39a57971,0b153874,a73ee510,3b08e48b,9099c04e,0826f297,de7b14a2,1adce6ef,4903dd2e,0abe22ad,e5ba7672,5162930e,,,12965bb8,,32c7478e,71292dbb,,
283952,0,,39,,2.0,766,,0.0,0,9.0,,0.0,,2.0,05db9164,47feb5d7,05e27d26,be100ff9,25c83c98,fe6b92e5,f95a897b,062b5529,a73ee510,3e05a4f2,e6c92dd9,eb865f73,16659efe,ad1cc976,bde7754a,3b5e40ae,1e88c74f,44e3f649,,,551fae35,,c3dc6cef,4087e42e,,
283980,0,3.0,2,8.0,2.0,827,22.0,3.0,28,25.0,1.0,1.0,,3.0,05db9164,42016cda,20009f96,73fec7fb,25c83c98,3bf701e7,7195046d,1f89b562,a73ee510,61283720,4d8549da,57c08194,51b97b8f,b28479f6,e81555c8,054b386f,e5ba7672,aab53bcd,21ddcdc9,b1252a9d,0dd41d11,,bcdee96c,f9f7eb22,cb079c2d,a3a8e8f4
283984,0,0.0,-1,4.0,9.0,1228,10.0,1,10,10,0.0,1,,9.0,05db9164,dde11b16,63f98b5e,8cc7b33b,25c83c98,fe6b92e5,e93b90a1,5b392875,a73ee510,aacdbdda,c3c8550f,7becd6e7,39276314,07d13a8f,e28388cc,eca39129,d4bb7bd8,43dfe9bd,,,cf158609,ad3062eb,3a171ecb,10b3e56d,,
283985,1,4.0,969,1.0,9.0,974,19.0,20,44,106,1.0,7,,9.0,05db9164,c41a84c8,1.7369e+30,759c4a2e,25c83c98,fbad5c96,08145aa3,0b153874,a73ee510,e502ac14,69926409,ebb533c7,2fc3058f,07d13a8f,8d787bee,a043360e,e5ba7672,5911fc7e,,,9e0bf7f3,ad3062eb,423fab69,590b856f,,
283990,0,4.0,0,3.0,29.0,11,20.0,4,29,29,1.0,1,0.0,20.0,05db9164,38d50e09,396df967,328b42c3,25c83c98,fbad5c96,8363bee7,0b153874,a73ee510,03e48276,bf09be0e,8481d649,3516f6e6,b28479f6,7501d6be,b2f2a0c7,e5ba7672,f855e3f0,21ddcdc9,5840adea,f0bb1194,c9d4222a,3a171ecb,a5ce2d0d,001f3601,984e0db0
283995,0,,1,12.0,3.0,,,0.0,3,14.0,,0.0,,3.0,68fd1e64,942f9a8d,4253a85e,a067fcd9,25c83c98,7e0ccccf,d9aa9d97,0b153874,7cc72ec2,3b08e48b,c4adf918,b4c9a6f6,85dbe138,b28479f6,ac182643,62b8d7fd,2005abd1,1f868fdd,21ddcdc9,a458ea53,8997f4f7,,32c7478e,3fdb382b,9d93af03,49d68486
284019,0,2.0,1,17.0,8.0,2,8.0,2.0,8,8.0,1.0,1.0,,8.0,5bfa8ab5,95e2d337,c05ab664,70a956ff,25c83c98,7e0ccccf,1662de8f,0b153874,a73ee510,e8c6d5af,dd244141,f51829fe,468f0632,b28479f6,17a3bcd8,cea6b764,07c540c4,7b06fafe,032c3e6d,a458ea53,6690c78a,ad3062eb,be7c41b4,69cd673a,2bf691b1,c07c490e
284064,0,0.0,3,65.0,3.0,650.0,165.0,7.0,10,396.0,0.0,2.0,0.0,3.0,05db9164,89ddfee8,db2653b3,4ce8f420,4cf72387,fbad5c96,407438c8,5b392875,a73ee510,1891e2f3,755e4a50,36b89d69,5978055e,b28479f6,25753fb1,1dcc3242,27c07bd6,5bb2ec8e,21ddcdc9,a458ea53,817bbe23,ad3062eb,32c7478e,5ab11cbe,f0f449dd,f55e3520
284079,0,2.0,0,19.0,9.0,1064,10.0,4,18,18,0.0,2,,9.0,05db9164,ea3a5818,2df5be49,abe204ae,4cf72387,7e0ccccf,7a3855e9,51d76abe,a73ee510,593bec28,13f669ec,06b037ba,3a6d18b1,b28479f6,0a069322,83cb4cf7,e5ba7672,a1d0cc4f,2f4b9dd2,a458ea53,b12e6a2a,,bcdee96c,74e31f11,e8b83407,f222f762
284129,1,7.0,-1,1.0,1.0,1291.0,291.0,97.0,44,705.0,0.0,18.0,,1.0,05db9164,38a947a1,010a5a81,520e87c6,25c83c98,7e0ccccf,7195046d,5b392875,a73ee510,acccca1c,4d8549da,5bfa7585,51b97b8f,1adce6ef,c367b077,bc3e9121,e5ba7672,63d354f8,,,f96c2136,,bcdee96c,67442292,,
284131,0,0.0,50,1.0,,7532,82.0,14,6,62,0.0,6,,,8cf07265,04e09220,d507fb3f,60bac0fd,25c83c98,7e0ccccf,ce396c2c,062b5529,a73ee510,3b08e48b,defc0075,3c7ba2bb,1e152deb,051219e6,f29e2024,2f4fe648,e5ba7672,e161d23a,,,34b4de25,,3a171ecb,ded4aac9,,
284160,1,4.0,1523,3.0,0.0,1,0.0,4,0,0,1.0,1,,0.0,05db9164,4f25e98b,df58a0e3,1548e7da,43b19349,7e0ccccf,dc7659bd,0b153874,a73ee510,299aecf1,e51ddf94,dc31f3dc,3516f6e6,b28479f6,8ab5b746,cd27642f,e5ba7672,7ef5affa,3edfe27a,5840adea,ccc4f0e7,,3a171ecb,3fdb382b,001f3601,a39e1586
